key,name,faction,health,toughness,save,invuln_save,fnp,move,oc,leadership,attacks,hit_probability,strength,ap,weapon_damage_per_shot,range_inches,melee_attacks,melee_hit_probability,melee_strength,melee_ap,melee_damage_per_shot,assault,heavy,pistol,rapid_fire,twin_linked,ignores_cover,torrent,lethal_hits,lance,melta,sustained_hits,devastating_wounds,precision,blast,indirect_fire,hazardous,one_shot,stealth,deep_strike,scout_distance,infiltrators,sticky_objective,lone_operative,fly,deadly_demise,points_cost,anti_keywords,unit_keywords
grey_knights_brotherhood_terminator_squad,Brotherhood Terminator Squad,Grey Knights,3.0,5,2,4,7,6.0,2,6,2,0.667,5,0,1.25,24,4,0.667,6,-2,2.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,95.6,,BATTLELINE|INFANTRY|PSYKER
grey_knights_castellan_crowe,Castellan Crowe,Grey Knights,5.0,4,2,4,7,6.0,1,6,3,0.833,4,-1,1.0,18,5,0.833,6,-2,2.0,False,False,False,0,False,True,False,False,False,0,0,False,True,False,False,False,False,False,True,0,False,False,False,False,0,117.2,INFANTRY:2,PSYKER|INFANTRY|CHARACTER
grey_knights_grand_master,Grand Master,Grey Knights,7.0,5,2,4,7,6.0,1,6,3,0.833,8,-1,2.0,24,5,0.833,6,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,298.1,,INFANTRY|CHARACTER|PSYKER
grey_knights_grand_master_in_nemesis_dreadknight,Grand Master in Nemesis Dreadknight,Grey Knights,13.0,8,2,4,7,6.0,4,6,6,0.667,10,-2,3.0,24,5,0.667,14,-3,4.5,False,False,False,0,False,True,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,2,1035.2,,CHARACTER|VEHICLE|WALKER|PSYKER
grey_knights_grand_master_voldus,Grand Master Voldus,Grey Knights,6.0,5,2,4,7,6.0,1,6,2,0.833,4,0,1.0,24,5,0.833,10,-2,3.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,153.7,,CHARACTER|INFANTRY|PSYKER
grey_knights_grey_knights_dreadnought_legends,Grey Knights Dreadnought [Legends],Grey Knights,8.0,9,2,7,7,6.0,3,6,6,0.667,10,-1,2.0,24,5,0.667,14,-3,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,585.1,,WALKER|VEHICLE|PSYKER
grey_knights_grey_knights_land_raider,Grey Knights Land Raider,Grey Knights,16.0,12,2,7,7,6.0,5,6,2,0.667,12,-3,4.5,48,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1001.4,,VEHICLE
grey_knights_grey_knights_land_raider_crusader,Grey Knights Land Raider Crusader,Grey Knights,16.0,12,2,7,7,6.0,5,6,2,0.667,9,-4,3.5,18,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,982.6,,VEHICLE
grey_knights_grey_knights_land_raider_redeemer,Grey Knights Land Raider Redeemer,Grey Knights,16.0,12,2,7,7,6.0,5,6,6,1.0,6,-2,2.0,12,6,0.5,8,0,1.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1110.0,,VEHICLE
grey_knights_grey_knights_razorback,Grey Knights Razorback,Grey Knights,10.0,9,3,7,7,6.0,2,6,1,0.667,12,-3,4.5,48,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,365.7,,VEHICLE
grey_knights_grey_knights_relic_razorback_legends,Grey Knights Relic Razorback [Legends],Grey Knights,10.0,9,3,7,7,6.0,2,6,6,0.667,10,-1,2.0,24,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,450.1,,VEHICLE
grey_knights_grey_knights_rhino,Grey Knights Rhino,Grey Knights,10.0,9,3,7,7,6.0,2,6,1,0.833,14,-3,3.5,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,0,False,False,False,False,2,361.7,,VEHICLE
grey_knights_grey_knights_stormhawk_interceptor,Grey Knights Stormhawk Interceptor,Grey Knights,10.0,9,3,7,7,6.0,1,6,2,0.667,10,-3,4.5,24,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,506.4,,VEHICLE|FLY
grey_knights_grey_knights_stormraven_gunship,Grey Knights Stormraven Gunship,Grey Knights,14.0,10,3,7,7,6.0,1,6,3,0.667,8,-3,3.0,36,6,0.5,8,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,True,False,True,False,False,False,0,False,False,False,True,3,596.4,,VEHICLE|FLY
grey_knights_grey_knights_stormtalon_gunship,Grey Knights Stormtalon Gunship,Grey Knights,10.0,8,3,7,7,6.0,1,6,1,0.667,12,-3,4.5,48,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,365.7,,VEHICLE|FLY
grey_knights_grey_knights_thunderhawk_gunship,Grey Knights Thunderhawk Gunship,Grey Knights,30.0,12,2,7,7,6.0,1,6,3,0.667,20,-4,9.5,96,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,True,1,2419.3,,TITANIC|VEHICLE|FLY
grey_knights_grey_knights_venerable_dreadnought,Grey Knights Venerable Dreadnought,Grey Knights,8.0,9,2,7,7,6.0,3,6,2,0.667,9,-4,3.5,18,0,0.0,4,0,0.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,622.6,,WALKER|VEHICLE|PSYKER
grey_knights_interceptor_squad,Interceptor Squad,Grey Knights,2.0,4,2,7,7,6.0,1,6,2,0.667,4,0,1.0,24,3,0.667,6,-2,2.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,45.0,,INFANTRY|FLY|PSYKER
grey_knights_kaldor_draigo,Kaldor Draigo,Grey Knights,7.0,5,2,4,4,6.0,1,6,3,0.833,6,-2,2.0,18,6,0.833,8,-4,3.0,False,False,False,0,False,True,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,307.4,DAEMON:2,INFANTRY|CHARACTER|PSYKER
grey_knights_land_raider_banisher,Land Raider Banisher,Grey Knights,16.0,12,2,7,7,6.0,5,6,2,0.667,9,-4,3.5,18,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,982.6,,VEHICLE
grey_knights_nemesis_dreadknight,Nemesis Dreadknight,Grey Knights,13.0,8,2,4,7,6.0,4,6,6,0.667,10,-2,3.0,24,5,0.667,14,-3,4.5,False,False,False,0,False,True,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,2,1035.2,,VEHICLE|WALKER|PSYKER
grey_knights_paladin_squad,Paladin Squad,Grey Knights,3.0,5,2,4,7,6.0,1,6,2,0.833,5,0,1.33,24,4,0.833,6,-2,2.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,106.4,,INFANTRY|PSYKER
grey_knights_purgation_squad,Purgation Squad,Grey Knights,2.0,4,2,7,7,6.0,1,6,2,0.667,4,0,1.0,24,3,0.667,6,-2,2.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,45.0,,PSYKER|INFANTRY
grey_knights_purifier_squad,Purifier Squad,Grey Knights,2.0,4,2,7,7,6.0,1,6,2,0.667,4,0,1.0,24,3,0.667,6,-2,2.0,False,False,False,2,False,True,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,False,0,41.3,INFANTRY:2,PSYKER|INFANTRY
grey_knights_servitors,Servitors,Grey Knights,1.0,4,4,7,7,6.0,1,8,2,0.5,7,-3,2.5,36,1,0.333,3,0,1.0,False,True,False,0,False,False,False,False,False,2,1,False,False,True,False,True,False,False,False,0,False,False,False,False,0,114.3,,INFANTRY
grey_knights_strike_squad,Strike Squad,Grey Knights,2.0,4,2,7,7,6.0,2,6,2,0.667,4,0,1.11,24,3,0.667,6,-2,1.89,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,6,False,False,False,False,0,47.6,,PSYKER|BATTLELINE|INFANTRY
imperial_fists_darnath_lysander,Darnath Lysander,Imperial Fists,6.0,5,2,4,7,6.0,1,6,5,0.833,10,-3,3.0,1,5,0.833,10,-3,3.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,0,720.7,,CHARACTER|INFANTRY
imperial_fists_pedro_kantor,Pedro Kantor,Imperial Fists,5.0,4,2,4,6,6.0,1,6,2,0.833,5,-1,2.0,24,5,0.833,8,-3,3.0,False,False,False,2,False,False,False,False,False,0,1,False,False,False,False,False,False,False,False,0,False,False,False,False,0,150.0,,CHARACTER|INFANTRY
imperial_fists_tor_garadon,Tor Garadon,Imperial Fists,6.0,6,3,4,7,6.0,1,6,2,0.833,5,-1,2.0,18,5,0.833,12,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,142.5,VEHICLE:2,CHARACTER|INFANTRY
imperial_knights_library_acastus_knight_asterius,Acastus Knight Asterius,Imperial Knights,30.0,13,2,5,7,6.0,10,6,3,0.667,16,-2,6.0,48,6,0.5,10,-1,2.0,False,False,False,0,True,False,False,False,False,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,1,1800.2,,VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_acastus_knight_porphyrion,Acastus Knight Porphyrion,Imperial Knights,30.0,13,2,5,7,6.0,10,6,4,0.667,18,-4,9.5,72,6,0.5,10,-1,2.0,False,False,False,0,True,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,1,2597.5,,VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_armiger_helverin,Armiger Helverin,Imperial Knights,12.0,10,3,5,7,6.0,8,7,4,0.667,9,-1,3.0,48,4,0.667,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,495.1,,VEHICLE|WALKER|BATTLELINE
imperial_knights_library_armiger_moirax,Armiger Moirax,Imperial Knights,12.0,10,3,5,7,6.0,8,7,4,0.667,7,-1,2.0,24,4,0.667,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,2,375.1,VEHICLE:2,BATTLELINE|VEHICLE|WALKER
imperial_knights_library_armiger_warglaive,Armiger Warglaive,Imperial Knights,12.0,10,3,5,7,6.0,8,7,2,0.667,12,-4,3.5,24,4,0.667,10,-3,3.0,False,False,False,0,False,False,False,False,False,4,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,532.6,,VEHICLE|WALKER|BATTLELINE
imperial_knights_library_canis_rex,Canis Rex,Imperial Knights,22.0,12,3,5,7,6.0,10,5,4,0.833,14,-3,4.0,24,5,0.833,20,-3,9.0,False,False,False,0,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,0,False,False,True,False,3,1041.7,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING|INFANTRY
imperial_knights_library_cerastus_knight_acheron,Cerastus Knight Acheron,Imperial Knights,25.0,12,3,7,7,6.0,10,6,7,1.0,8,-1,2.0,18,4,0.667,14,-4,6.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,956.2,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_cerastus_knight_atrapos,Cerastus Knight Atrapos,Imperial Knights,25.0,12,3,7,7,6.0,10,6,4,0.667,14,-3,4.0,24,6,0.667,14,-3,4.0,False,False,False,0,False,False,False,False,False,0,1,False,False,False,False,False,False,False,False,0,False,False,False,False,1,1000.2,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_cerastus_knight_castigator,Cerastus Knight Castigator,Imperial Knights,25.0,12,3,5,7,6.0,10,6,18,0.667,6,-2,2.0,36,4,0.667,14,-4,6.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,1282.9,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_cerastus_knight_lancer,Cerastus Knight Lancer,Imperial Knights,25.0,12,3,7,7,6.0,10,6,6,0.667,6,0,2.0,12,5,0.833,20,-3,8.0,True,False,False,0,False,False,False,False,True,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,1,682.6,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_knight_castellan,Knight Castellan,Imperial Knights,24.0,13,2,5,7,6.0,10,6,2,0.667,18,-5,11.5,72,4,0.5,8,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,1,1942.9,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_crusader,Knight Crusader,Imperial Knights,22.0,12,3,5,7,6.0,10,6,18,0.667,6,-2,2.0,36,4,0.667,8,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1215.4,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_errant,Knight Errant,Imperial Knights,22.0,12,3,5,7,6.0,10,6,4,0.667,12,-4,3.5,24,4,0.667,20,-3,8.0,False,False,False,0,False,False,False,False,False,6,0,False,False,True,False,False,False,False,False,0,False,False,False,False,3,1020.3,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_gallant,Knight Gallant,Imperial Knights,22.0,12,3,5,7,6.0,10,6,3,0.667,8,-2,3.5,48,6,0.833,20,-3,8.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,757.6,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_paladin,Knight Paladin,Imperial Knights,22.0,12,3,5,7,6.0,10,6,6,0.667,10,-1,3.0,72,4,0.667,20,-3,8.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,3,860.8,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_preceptor,Knight Preceptor,Imperial Knights,22.0,12,3,5,7,6.0,10,6,4,0.667,14,-3,4.0,24,4,0.667,20,-3,8.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,3,932.7,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_valiant,Knight Valiant,Imperial Knights,24.0,13,2,5,7,6.0,10,6,1,0.833,24,-6,12.0,18,4,0.5,8,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,1,1642.3,MONSTER:4|VEHICLE:4,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_knight_warden,Knight Warden,Imperial Knights,22.0,12,3,5,7,6.0,10,6,18,0.667,6,-2,2.0,36,4,0.667,20,-3,8.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1215.4,,VEHICLE|WALKER|TITANIC|TOWERING|CHARACTER
imperial_knights_library_questoris_knight_magaera,Questoris Knight Magaera,Imperial Knights,22.0,12,3,7,7,6.0,10,6,12,0.667,9,0,2.0,48,4,0.667,14,-4,6.0,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,3,795.2,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_library_questoris_knight_styrix,Questoris Knight Styrix,Imperial Knights,22.0,12,3,7,7,6.0,10,6,9,0.667,12,0,3.0,30,4,0.667,14,-4,6.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,3,832.7,,CHARACTER|VEHICLE|WALKER|TITANIC|TOWERING
imperial_knights_skitarii_marshal,Skitarii Marshal,Imperial Knights,3.0,3,4,7,7,6.0,1,6,1,0.5,6,-1,1.0,12,4,0.667,6,-1,1.0,False,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,22.5,,CHARACTER
imperial_knights_skitarii_rangers,Skitarii Rangers,Imperial Knights,1.0,3,4,7,7,6.0,2,7,2,0.5,5,-1,1.33,30,1,0.5,3,0,1.0,False,True,False,1,False,False,False,False,False,0,0,True,True,False,False,True,False,False,False,6,False,False,False,False,0,30.4,VEHICLE:4,INFANTRY|BATTLELINE
imperial_knights_skitarii_vanguard,Skitarii Vanguard,Imperial Knights,1.0,3,4,7,7,6.0,2,7,2,0.5,5,-1,1.33,18,1,0.5,3,0,1.0,False,True,False,1,False,False,False,False,False,0,0,True,True,False,False,True,False,False,False,0,False,False,False,False,0,40.4,VEHICLE:4|INFANTRY:4,INFANTRY|BATTLELINE
imperial_knights_tech_priest_dominus,Tech-Priest Dominus,Imperial Knights,4.0,4,2,7,5,6.0,1,7,2,0.667,6,-2,2.0,12,4,0.667,6,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,140.0,,CHARACTER|INFANTRY
imperial_knights_tech_priest_manipulus,Tech-Priest Manipulus,Imperial Knights,4.0,4,2,7,7,6.0,1,7,4,1.0,4,0,2.0,12,4,0.667,6,-1,2.0,False,False,False,0,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,138.8,,CHARACTER|INFANTRY
iron_hands_iron_father_feirros,Iron Father Feirros,Iron Hands,6.0,6,2,7,5,6.0,1,6,3,0.833,5,-1,2.0,36,6,0.667,7,-2,2.0,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,0,247.5,,CHARACTER|INFANTRY
leagues_of_votann_br_khyr_iron_master,Brôkhyr Iron-master,Leagues of Votann,4.0,5,4,7,7,6.0,1,7,1,0.583,5,-2,1.0,6,2,0.5,4,-1,1.25,False,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,47.5,,INFANTRY|CHARACTER
leagues_of_votann_br_khyr_thunderkyn,Brôkhyr Thunderkyn,Leagues of Votann,3.0,6,3,7,7,6.0,1,7,4,0.5,5,-2,2.0,18,2,0.5,4,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,0,138.8,VEHICLE:2,INFANTRY
leagues_of_votann_cthonian_beserks,Cthonian Beserks,Leagues of Votann,2.0,5,6,7,5,6.0,1,7,4,0.5,5,-1,1.0,24,4,0.5,9,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,True,False,False,False,False,0,False,False,False,False,0,48.4,,INFANTRY
leagues_of_votann_einhyr_champion,Einhyr Champion,Leagues of Votann,5.0,6,2,7,7,6.0,1,7,4,0.833,4,0,1.0,24,6,0.833,6,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,150.0,,INFANTRY|CHARACTER
leagues_of_votann_einhyr_hearthguard,Einhyr Hearthguard,Leagues of Votann,2.0,6,2,7,7,6.0,1,7,2,0.667,6,-2,1.5,18,2,0.648,9,-2,2.11,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,0,112.6,,INFANTRY
leagues_of_votann_grimnyr,Grimnyr,Leagues of Votann,4.0,5,4,7,7,6.0,1,6,3,0.611,5,-1,1.33,24,1,0.556,4,0,1.33,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,False,0,91.0,,INFANTRY|CHARACTER|PSYKER
leagues_of_votann_hearthkyn_warriors,Hearthkyn Warriors,Leagues of Votann,1.0,5,4,7,6,6.0,2,7,1,0.472,6,-1,1.75,12,1,0.5,4,0,1.25,False,True,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,27.7,,INFANTRY|BATTLELINE
leagues_of_votann_hekaton_land_fortress,Hekaton Land Fortress,Leagues of Votann,16.0,12,2,7,7,6.0,5,7,1,0.5,18,-4,9.5,30,6,0.5,8,0,1.0,False,True,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,3,987.2,,VEHICLE
leagues_of_votann_hernkyn_pioneers,Hernkyn Pioneers,Leagues of Votann,3.0,6,4,7,7,6.0,2,7,2,0.5,6,0,1.29,9,2,0.5,4,0,1.0,True,False,True,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,9,False,False,False,True,0,45.2,,MOUNTED|FLY
leagues_of_votann_hernkyn_yaegirs,Hernkyn Yaegirs,Leagues of Votann,1.0,5,5,7,7,6.0,1,7,1,0.5,5,-1,2.17,18,1,0.5,4,0,1.0,True,False,False,0,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,0,True,False,False,False,0,38.1,MONSTER:3|VEHICLE:3,INFANTRY
leagues_of_votann_k_hl,Kâhl,Leagues of Votann,4.0,5,3,7,7,6.0,1,7,4,0.833,4,0,1.0,24,4,0.833,5,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,82.5,,INFANTRY|CHARACTER
leagues_of_votann_sagitaur,Sagitaur,Leagues of Votann,9.0,10,3,7,7,6.0,3,7,2,0.5,12,-3,3.5,24,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,6,False,False,False,False,1,366.6,,VEHICLE
leagues_of_votann_thar_the_destined,Ûthar the Destined,Leagues of Votann,5.0,5,3,7,7,6.0,1,7,3,0.833,5,0,1.0,18,5,0.833,6,-3,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,93.7,,INFANTRY|CHARACTER
library_astartes_heresy_legends_blood_slaughterer_legends,Blood Slaughterer [Legends],Heresy Legends,10.0,9,3,7,7,6.0,3,6,1,0.667,12,-2,3.0,12,5,0.667,12,-3,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,300.0,MONSTER:2|VEHICLE:2,VEHICLE|WALKER|DAEMON
library_astartes_heresy_legends_cerberus_legends,Cerberus [Legends],Heresy Legends,18.0,12,2,7,7,6.0,6,6,3,0.667,16,-4,6.5,48,6,0.5,8,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1541.6,,VEHICLE
library_astartes_heresy_legends_chaos_thunderhawk_legends,Chaos Thunderhawk [Legends],Heresy Legends,30.0,12,2,7,7,6.0,1,6,3,0.667,20,-4,9.5,96,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,True,3,2419.3,,VEHICLE|TITANIC|FLY
library_astartes_heresy_legends_deathstorm_drop_pod_legends,Deathstorm Drop Pod [Legends],Heresy Legends,8.0,7,3,7,7,6.0,2,6,7,0.5,8,-2,2.0,18,0,0.0,4,0,0.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,True,0,False,False,False,False,1,352.5,,VEHICLE
library_astartes_heresy_legends_decimator_legends,Decimator [Legends],Heresy Legends,12.0,10,3,7,7,6.0,4,6,8,0.667,6,-1,1.0,36,5,0.667,14,-3,3.0,False,False,False,0,False,False,False,False,False,0,1,False,False,False,False,False,False,False,False,0,False,False,False,False,2,390.1,,VEHICLE|WALKER|DAEMON
library_astartes_heresy_legends_deredeo_dreadnought_legends,Deredeo Dreadnought [Legends],Heresy Legends,12.0,9,2,7,7,6.0,3,6,6,0.667,8,-3,3.0,36,6,0.667,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,False,2,1102.8,,VEHICLE|WALKER
library_astartes_heresy_legends_dreadclaw_drop_pod_legends,Dreadclaw Drop Pod [Legends],Heresy Legends,9.0,7,3,7,7,6.0,2,6,8,0.5,6,-2,1.0,1,8,0.5,6,-2,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,1,221.2,,VEHICLE|FLY
library_astartes_heresy_legends_falchion_legends,Falchion [Legends],Heresy Legends,24.0,13,2,7,7,6.0,8,6,3,0.667,24,-5,12.0,120,6,0.5,8,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,1,2430.7,,VEHICLE|TITANIC
library_astartes_heresy_legends_fellblade_legends,Fellblade [Legends],Heresy Legends,24.0,13,2,7,7,6.0,8,6,6,0.667,14,-3,3.5,24,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,1,1791.3,,VEHICLE|TITANIC
library_astartes_heresy_legends_fire_raptor_gunship_legends,Fire Raptor Gunship [Legends],Heresy Legends,18.0,10,3,7,7,6.0,1,6,10,0.667,6,-1,2.0,36,6,0.5,8,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,3,705.2,,VEHICLE|FLY
library_astartes_heresy_legends_greater_blight_drone_legends,Greater Blight Drone [Legends],Heresy Legends,10.0,9,3,7,7,6.0,3,6,6,0.667,8,-2,2.0,36,0,0.0,4,0,0.0,False,False,False,0,False,False,False,True,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,1,525.2,,VEHICLE|FLY|DAEMON
library_astartes_heresy_legends_greater_brass_scorpion_legends,Greater Brass Scorpion [Legends],Heresy Legends,26.0,12,3,7,4,6.0,10,6,6,0.667,14,-3,3.5,24,6,0.667,14,-3,6.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,1,1296.3,,VEHICLE|TITANIC|WALKER|DAEMON
library_astartes_heresy_legends_javelin_attack_speeder_legends,Javelin Attack Speeder [Legends],Heresy Legends,9.0,8,3,7,7,6.0,3,6,3,0.667,9,-2,3.5,36,4,0.667,4,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,1,465.1,,VEHICLE|FLY
library_astartes_heresy_legends_kharybdis_assault_claw_legends,Kharybdis Assault Claw [Legends],Heresy Legends,20.0,11,3,7,7,6.0,4,6,2,0.667,9,-2,3.5,36,12,0.5,8,-2,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,1,625.1,,VEHICLE|TITANIC|FLY
library_astartes_heresy_legends_kratos_legends,Kratos [Legends],Heresy Legends,18.0,12,2,7,7,6.0,6,6,4,0.667,12,-4,3.5,24,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1335.3,,VEHICLE
library_astartes_heresy_legends_kytan_ravager_legends,Kytan Ravager [Legends],Heresy Legends,24.0,12,3,7,7,6.0,10,6,18,0.667,6,-2,2.0,36,4,0.667,14,-4,6.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,1260.4,,VEHICLE|TITANIC|WALKER|DAEMON
